record,body,name_tag,winner_archive,overlay_owners,monster_class,in_band_as,n_pools,n_placements,n_waves_in_band,first_wave,last_wave,level_variance_records,charLevel_min,charLevel_max,charLevel_grade,readings_agree_all,bio_record,bio_archive,life_equation,base_life_at_charLevel_min,base_life_at_charLevel_max,armorbase_record,armorbase_archive,armorbase_skill_level_eq,armorbase_pct_at_charLevel_min,armorbase_pct_at_charLevel_max,own_characterLifeModifier,own_characterLife,own_charLevel_equation,own_applied,ultimate_pct,ultimate_record,ultimate_archive,gladiator_record,gladiator_archive,gladiator_lookup_law,chain,characterRunSpeed,characterRunSpeedModifier,characterRunSpeedJitter,walkSpeed,walkDistance,walkUsesRun,disableMovement,minRotationSpeed,maxRotationSpeed,characterAttackSpeed,run_speed_kind,controller_record,controller_archive,controller_class,ctrl_MaxPursuitDistance,ctrl_PursuitTime,ctrl_ViewDistance,ctrl_InnerViewDistance,ctrl_MaxYViewDistance,ctrl_RoamBehavior,ctrl_RoamDistance,ctrl_MinRoamDistance,ctrl_MinTimeBeforeRoam,ctrl_MaxTimeBeforeRoam,ctrl_ChanceToIdleOnPatrol,ctrl_MinPatrolIdleTime,ctrl_MaxPatrolIdleTime,ctrl_WanderDistance,ctrl_MinWanderDistance,ctrl_TeleportToLeaderDistance,ctrl_fleeDistance,ctrl_FleeBehavior,ctrl_FleeChance,ctrl_DodgeChance,ctrl_DodgeDistance,ctrl_MinDodgeDistance,ctrl_enemyTooClose,ctrl_EmoteBeforePursuingChance,ctrl_ChanceToRespondToDistressCall,ctrl_minSwingPause,ctrl_maxSwingPause,distressCall,distressCallRange,distressCallTime,minLevel,maxLevel,lifeTime,n_fields
records/creatures/enemies/aetherhorrora_a01.dbr,Aetherthorn Horror,tagEnemyAetherHorrorA01,sm_mod,base+gdx3+sm_mod,Champion,regular,2,2,3,4,32,records/proxies/lv3_strong.dbr,103,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; the +3's DB source is NAMED-ABSENT — DECLARED sim input)",True,records/creatures/enemies/bios/bio_thornedhorror_a01.dbr,base,((charLevel*10)^1.33)+60,10224.2072,10224.2072,records/skills/nonplayerskills/passive/armorbase02.dbr,base,charLevel*1,69.0,69.0,0.0,0.0,charLevel*1+1,NO (L-33 C-5 falsified),580.0,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,G(wave) = characterLifeModifier[wave-1] = the cell LABELED wave (L-33 C-4),"eHP = floor( characterLife(bio, L) * (1 + ultimate_pct/100 + G(wave)/100 + armorbase[L-1]/100) )",1.2000000476837158,0.0,20.0,1.25,5.0,False,,4.0,8.0,1.0,DIMENSIONLESS MULTIPLIER (HALT-2 CLOSED-BY-TYPE); engine m/s reference NAMED-ABSENT,records/controllers/enemy/controller_thornedhorror.dbr,sm_mod,ControllerMonster,125.0,12000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0.0,0,15,0.20000000298023224,0.6000000238418579,True,50.0,5000,10,250,0,964
records/creatures/enemies/aetherialabomination_01.dbr,Aetherial Abomination,tagEnemyAetherialAbominationB01,sm_mod,base+sm_mod,Champion,regular,3,3,5,32,83,records/proxies/lv4_champion+.dbr|records/proxies/lv5_elitechampion+.dbr|records/proxies/lv5_elitechampion.dbr,104,105,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; the +3's DB source is NAMED-ABSENT — DECLARED sim input)",True,records/creatures/enemies/bios/bio_aetherialabomination.dbr,sm_mod,((charLevel*15)^1.5)+165,61780.0631,62670.8747,records/skills/nonplayerskills/passive/armorbase04.dbr,base,charLevel*1,86.0,94.0,0.0,0.0,(charLevel*1)+2,NO (L-33 C-5 falsified),580.0,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,G(wave) = characterLifeModifier[wave-1] = the cell LABELED wave (L-33 C-4),"eHP = floor( characterLife(bio, L) * (1 + ultimate_pct/100 + G(wave)/100 + armorbase[L-1]/100) )",1.25,0.0,,1.0,0.0,False,,4.0,8.0,1.149999976158142,DIMENSIONLESS MULTIPLIER (HALT-2 CLOSED-BY-TYPE); engine m/s reference NAMED-ABSENT,records/controllers/enemy/controller_boss_aetherialabomination.dbr,sm_mod,ControllerMonster,125.0,10000,80.0,12.0,20.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0.0,0,15,,0.5,True,50.0,5000,5,250,0,986
records/creatures/enemies/aetherialbloater_a01.dbr,Aetherial Bloater,tagGDX1EnemyAetherialBloater_A01,sm1,gdx1+gdx3+sm1,Common,regular,1,1,1,52,52,records/proxies/lv3_strong.dbr,103,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; the +3's DB source is NAMED-ABSENT — DECLARED sim input)",True,records/creatures/enemies/bios/bio_aetherialbloater_a01.dbr,gdx1,((charLevel*18)^1.33)+100,22311.9118,22311.9118,records/skills/nonplayerskills/passive/armorbase03.dbr,base,charLevel*1,78.0,78.0,0.0,0.0,(charLevel*1.1)+2,NO (L-33 C-5 falsified),580.0,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,G(wave) = characterLifeModifier[wave-1] = the cell LABELED wave (L-33 C-4),"eHP = floor( characterLife(bio, L) * (1 + ultimate_pct/100 + G(wave)/100 + armorbase[L-1]/100) )",1.100000023841858,0.0,10.0,1.0,,,,4.0,8.0,1.0,DIMENSIONLESS MULTIPLIER (HALT-2 CLOSED-BY-TYPE); engine m/s reference NAMED-ABSENT,records/controllers/enemy/controller_aetherialbloater.dbr,sm1,ControllerMonster,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0.0,0,50,0.0,0.30000001192092896,True,50.0,5000,1,250,0,957
records/creatures/enemies/aetherialbloater_b01.dbr,Aetherial Bileeater,tagGDX1EnemyAetherialBloater_B01,sm1,gdx1+gdx3+sm1,Champion,regular,1,1,1,52,52,records/proxies/lv4_champion+.dbr,104,104,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; the +3's DB source is NAMED-ABSENT — DECLARED sim input)",True,records/creatures/enemies/bios/bio_aetherialbloater_b01.dbr,gdx1,((charLevel*27)^1.33)+150,38730.5263,38730.5263,records/skills/nonplayerskills/passive/armorbase04.dbr,base,charLevel*1,86.0,86.0,50.0,0.0,(charLevel*1.1)+2,NO (L-33 C-5 falsified),580.0,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,G(wave) = characterLifeModifier[wave-1] = the cell LABELED wave (L-33 C-4),"eHP = floor( characterLife(bio, L) * (1 + ultimate_pct/100 + G(wave)/100 + armorbase[L-1]/100) )",0.8999999761581421,0.0,25.0,1.0,,,,4.0,8.0,1.0,DIMENSIONLESS MULTIPLIER (HALT-2 CLOSED-BY-TYPE); engine m/s reference NAMED-ABSENT,records/controllers/enemy/controller_aetherialbloater.dbr,sm1,ControllerMonster,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0.0,0,50,0.0,0.30000001192092896,True,50.0,5000,1,250,0,975
records/creatures/enemies/aetherialbloater_c01.dbr,Aetherial Regurgitator,tagGDX1EnemyAetherialBloater_C01,sm1,gdx1+gdx3+sm1,Champion,regular,1,1,1,52,52,records/proxies/lv4_champion+.dbr,104,104,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; the +3's DB source is NAMED-ABSENT — DECLARED sim input)",True,records/creatures/enemies/bios/bio_aetherialbloater_c01.dbr,gdx1,((charLevel*31)^1.33)+150,46512.345,46512.345,records/skills/nonplayerskills/passive/armorbase04.dbr,base,charLevel*1,86.0,86.0,100.0,0.0,(charLevel*1.1)+2,NO (L-33 C-5 falsified),580.0,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,G(wave) = characterLifeModifier[wave-1] = the cell LABELED wave (L-33 C-4),"eHP = floor( characterLife(bio, L) * (1 + ultimate_pct/100 + G(wave)/100 + armorbase[L-1]/100) )",0.8999999761581421,0.0,25.0,1.0,,,,4.0,8.0,1.0,DIMENSIONLESS MULTIPLIER (HALT-2 CLOSED-BY-TYPE); engine m/s reference NAMED-ABSENT,records/controllers/enemy/controller_aetherialbloater.dbr,sm1,ControllerMonster,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0.0,0,50,0.0,0.30000001192092896,True,50.0,5000,1,250,0,966
records/creatures/enemies/aetherialcorruption_a01.dbr,Fleshwarped Corruption,tagGDX1EnemyAetherialCorruption_A01,sm1,gdx1+sm1,Common,regular,2,2,2,52,84,records/proxies/lv2_normal.dbr,102,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; the +3's DB source is NAMED-ABSENT — DECLARED sim input)",True,records/creatures/enemies/bios/bio_aetherialcorruption_a01.dbr,gdx1,((charLevel*14)^1.33)+50,15745.9829,15745.9829,records/skills/nonplayerskills/passive/armorbase02.dbr,base,charLevel*1,61.0,61.0,0.0,0.0,charLevel*1+1,NO (L-33 C-5 falsified),580.0,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,G(wave) = characterLifeModifier[wave-1] = the cell LABELED wave (L-33 C-4),"eHP = floor( characterLife(bio, L) * (1 + ultimate_pct/100 + G(wave)/100 + armorbase[L-1]/100) )",1.149999976158142,0.0,15.0,0.800000011920929,4.5,True,,4.0,9.0,1.149999976158142,DIMENSIONLESS MULTIPLIER (HALT-2 CLOSED-BY-TYPE); engine m/s reference NAMED-ABSENT,records/controllers/enemy/controller_aetherialcorruption.dbr,sm1,ControllerMonster,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0.0,0,50,0.5,1.100000023841858,True,50.0,5000,1,250,0,950
records/creatures/enemies/aetherialcorruption_b01.dbr,Fleshwarped Chilled One,tagGDX1EnemyAetherialCorruption_B01,sm1,gdx1+sm1,Champion,regular,1,1,1,84,84,records/proxies/lv3_strong.dbr,103,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; the +3's DB source is NAMED-ABSENT — DECLARED sim input)",True,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,gdx1,((charLevel*20)^1.33)+50,25603.0887,25603.0887,records/skills/nonplayerskills/passive/armorbase03.dbr,base,charLevel*1,78.0,78.0,0.0,0.0,charLevel*1+1,NO (L-33 C-5 falsified),580.0,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,G(wave) = characterLifeModifier[wave-1] = the cell LABELED wave (L-33 C-4),"eHP = floor( characterLife(bio, L) * (1 + ultimate_pct/100 + G(wave)/100 + armorbase[L-1]/100) )",1.149999976158142,0.0,15.0,0.800000011920929,4.5,True,,4.0,9.0,1.149999976158142,DIMENSIONLESS MULTIPLIER (HALT-2 CLOSED-BY-TYPE); engine m/s reference NAMED-ABSENT,records/controllers/enemy/controller_aetherialcorruption.dbr,sm1,ControllerMonster,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0.0,0,50,0.5,1.100000023841858,True,50.0,5000,1,250,0,958
records/creatures/enemies/aetherialcorruption_b02.dbr,Fleshwarped Stormwalker,tagGDX1EnemyAetherialCorruption_B02,sm1,gdx1+sm1,Champion,regular,1,1,1,84,84,records/proxies/lv3_strong.dbr,103,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; the +3's DB source is NAMED-ABSENT — DECLARED sim input)",True,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,gdx1,((charLevel*20)^1.33)+50,25603.0887,25603.0887,records/skills/nonplayerskills/passive/armorbase03.dbr,base,charLevel*1,78.0,78.0,0.0,0.0,charLevel*1+1,NO (L-33 C-5 falsified),580.0,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,G(wave) = characterLifeModifier[wave-1] = the cell LABELED wave (L-33 C-4),"eHP = floor( characterLife(bio, L) * (1 + ultimate_pct/100 + G(wave)/100 + armorbase[L-1]/100) )",1.149999976158142,0.0,15.0,0.800000011920929,4.5,True,,4.0,9.0,1.149999976158142,DIMENSIONLESS MULTIPLIER (HALT-2 CLOSED-BY-TYPE); engine m/s reference NAMED-ABSENT,records/controllers/enemy/controller_aetherialcorruption.dbr,sm1,ControllerMonster,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0.0,0,50,0.5,1.100000023841858,True,50.0,5000,1,250,0,962
records/creatures/enemies/aetherialcorruption_b03.dbr,Fleshwarped Scorcher,tagGDX1EnemyAetherialCorruption_B03,sm1,gdx1+sm1,Champion,regular,1,1,1,84,84,records/proxies/lv3_strong.dbr,103,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; the +3's DB source is NAMED-ABSENT — DECLARED sim input)",True,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,gdx1,((charLevel*20)^1.33)+50,25603.0887,25603.0887,records/skills/nonplayerskills/passive/armorbase03.dbr,base,charLevel*1,78.0,78.0,0.0,0.0,charLevel*1+1,NO (L-33 C-5 falsified),580.0,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,G(wave) = characterLifeModifier[wave-1] = the cell LABELED wave (L-33 C-4),"eHP = floor( characterLife(bio, L) * (1 + ultimate_pct/100 + G(wave)/100 + armorbase[L-1]/100) )",1.149999976158142,0.0,15.0,0.800000011920929,4.5,True,,4.0,9.0,1.149999976158142,DIMENSIONLESS MULTIPLIER (HALT-2 CLOSED-BY-TYPE); engine m/s reference NAMED-ABSENT,records/controllers/enemy/controller_aetherialcorruption.dbr,sm1,ControllerMonster,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0.0,0,50,0.5,1.100000023841858,True,50.0,5000,1,250,0,959
records/creatures/enemies/aetherialcorruption_c01.dbr,Fleshwarped Aberration,tagGDX1EnemyAetherialCorruption_C01,sm1,gdx1+sm1,Champion,regular,3,3,3,52,84,records/proxies/lv3_strong.dbr|records/proxies/lv4_champion+.dbr,103,104,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; the +3's DB source is NAMED-ABSENT — DECLARED sim input)",True,records/creatures/enemies/bios/bio_aetherialcorruption_c01.dbr,gdx1,((charLevel*28)^1.33)+50,40025.4803,40542.4937,records/skills/nonplayerskills/passive/armorbase03.dbr,base,charLevel*1,78.0,86.0,0.0,0.0,charLevel*1+1,NO (L-33 C-5 falsified),580.0,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,records/game/balancingadjustment_survivalmode_enemies03.dbr,sm_mod,G(wave) = characterLifeModifier[wave-1] = the cell LABELED wave (L-33 C-4),"eHP = floor( characterLife(bio, L) * (1 + ultimate_pct/100 + G(wave)/100 + armorbase[L-1]/100) )",1.149999976158142,0.0,15.0,0.800000011920929,4.5,True,,4.0,9.0,1.149999976158142,DIMENSIONLESS MULTIPLIER (HALT-2 CLOSED-BY-TYPE); engine m/s reference NAMED-ABSENT,records/controllers/enemy/controller_aetherialcorruption.dbr,sm1,ControllerMonster,125.0,10000,80.0,12.0,10.0,Roam,2.0,2.0,2000,2000,0,1000,5000,0.0,2.0,40.0,0.0,NeverFlee,0,0,0.0,0.0,0.0,0,50,0.5,1.100000023841858,True,50.0,5000,1,250,0,959
